id,price,zipcode,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,house_age,is_renovated,years_since_renovation,dist_to_center_km,living_lot_ratio,basement_flag,lat,long,split
8902000201,338500.0,98125,3,2.25,1333,1470,3.0,0,3,3,7,1333,0,6,0,6,11.30214559390778,0.9068027210884354,0,47.7058,-122.302,train
8827900690,600000.0,98105,3,2.0,1460,2800,1.0,0,0,4,7,730,730,94,0,94,7.61937581357968,0.5214285714285715,1,47.67,-122.295,train
6056100383,380000.0,98108,3,1.75,1690,1468,2.0,0,0,3,8,1380,310,6,0,6,5.477684349527231,1.151226158038147,1,47.563,-122.297,train
9406510130,448000.0,98038,5,3.5,3740,24684,2.0,0,0,3,9,2760,980,17,0,17,32.280591944298685,0.1515151515151515,1,47.3832,-122.057,train
7785000220,725000.0,98040,3,2.0,1550,12262,1.0,0,0,4,7,1550,0,50,0,50,9.351889420520903,0.1264067851900179,0,47.5755,-122.216,train
6917700356,405100.0,98199,2,1.0,840,3522,1.0,0,0,3,6,840,0,67,0,67,7.399614561270348,0.2385008517887563,0,47.6575,-122.395,train
6204000040,608000.0,98011,4,2.75,2490,9714,1.0,0,0,4,8,1400,1090,31,0,31,18.724055197757,0.25633106856084,1,47.7496,-122.201,train
7202470100,661000.0,98052,3,2.5,1940,8196,2.0,0,0,3,8,1940,0,23,0,23,15.77633531656926,0.2367008296730112,0,47.6786,-122.151,train
5318101075,960000.0,98112,3,1.75,2460,4800,1.0,0,0,4,7,1230,1230,76,0,76,4.884973069298831,0.5125,1,47.6343,-122.282,train
8132700185,425000.0,98117,2,1.0,620,4455,1.0,0,0,3,6,620,0,88,0,88,10.214169654637052,0.1391694725028058,0,47.6877,-122.395,train
7298020240,402500.0,98023,4,2.5,2600,11951,2.0,0,0,3,10,2600,0,26,0,26,33.46382507531214,0.2175550163166262,0,47.3053,-122.34,train
984220370,279000.0,98058,4,2.25,2090,8941,2.0,0,0,3,7,2090,0,40,0,40,22.88584332468015,0.2337546135778995,0,47.4332,-122.167,train
1622059095,292000.0,98031,3,1.75,1730,11325,1.0,0,0,5,7,1730,0,42,0,42,26.342235403750127,0.1527593818984547,0,47.3921,-122.182,train
2520069100,275000.0,98022,4,2.0,1960,30480,1.0,0,2,4,7,1060,900,42,0,42,52.80052145965607,0.0643044619422572,1,47.1924,-121.988,train
5561710110,319990.0,98031,3,2.25,1840,7326,1.0,0,0,5,7,1370,470,35,0,35,26.44441870427996,0.2511602511602511,1,47.3958,-122.168,train
6817801040,440000.0,98074,2,1.0,1280,12086,1.0,0,0,3,7,850,430,31,0,31,22.62971257051932,0.1059076617574052,1,47.634,-122.033,train
5469501830,396500.0,98042,3,2.5,2590,18980,1.0,0,0,4,10,2590,0,38,0,38,28.14363718107124,0.1364594309799789,0,47.3839,-122.153,train
7457400250,283500.0,98092,4,2.5,1990,5577,2.0,0,0,3,7,1990,0,16,0,16,33.64014178140783,0.3568226645149722,0,47.3191,-122.191,train
1112000100,740000.0,98118,5,3.5,3990,5000,2.0,0,0,3,8,2910,1080,11,0,11,8.711389096482272,0.798,1,47.54,-122.27,train
2561360120,475000.0,98052,3,2.0,1230,11502,1.0,0,0,4,7,1230,0,30,0,30,18.67528801003721,0.1069379238393322,0,47.7017,-122.127,train
5229300027,275000.0,98059,3,1.0,1190,27215,1.0,0,0,5,7,1190,0,71,1,25,20.26683699448116,0.0437258864596729,0,47.4978,-122.115,train
9346700320,722500.0,98007,4,2.5,2460,9296,2.0,0,0,3,9,2460,0,37,0,37,13.5194637384054,0.2646299483648881,0,47.6125,-122.152,train
3294700421,389000.0,98055,3,1.5,2030,10075,1.0,0,0,5,7,1080,950,54,0,54,18.10679391490579,0.2014888337468982,1,47.4713,-122.197,train
9297300480,765000.0,98126,4,3.5,2760,4000,2.0,0,2,3,8,2000,760,88,1,0,5.22128573343619,0.69,1,47.5687,-122.374,train
3528400180,350000.0,98031,4,2.75,3390,16153,1.0,0,0,4,7,1970,1420,53,0,53,25.946154992409586,0.2098681359499783,1,47.3954,-122.184,train
7856640180,770000.0,98006,3,2.5,2900,23550,1.0,0,0,3,10,1490,1410,27,0,27,13.996595397008791,0.1231422505307855,1,47.5708,-122.153,train
1545804820,240000.0,98038,3,1.75,1380,7500,1.0,0,0,3,7,1380,0,26,0,26,34.611233521038,0.184,0,47.3628,-122.045,train
5693500846,667000.0,98103,3,1.75,1370,1921,3.0,0,0,3,8,1370,0,8,0,8,6.093546468661599,0.7131702238417491,0,47.6595,-122.351,train
1062100116,475000.0,98155,3,2.5,1640,5097,2.0,0,0,3,7,1640,0,46,0,46,16.732062227199112,0.3217578968020404,0,47.7522,-122.278,train
8081010040,1150000.0,98006,3,2.5,3160,24437,1.0,0,3,3,11,2160,1000,23,0,23,16.198569950547697,0.1293121086876457,1,47.5531,-122.131,train
9273200140,1310000.0,98116,2,2.25,3950,3938,2.0,0,4,3,10,2910,1040,24,0,24,4.2338866442198055,1.0030472320975117,1,47.5912,-122.384,train
2568300132,521000.0,98125,3,2.0,1870,5455,1.0,0,0,5,7,1060,810,88,0,88,11.069283890713407,0.3428047662694775,1,47.7029,-122.297,train
2517010230,286000.0,98042,3,2.5,1800,3980,2.0,0,0,3,7,1800,0,9,0,9,26.190052900986064,0.4522613065326633,0,47.4006,-122.162,train
7853301130,499000.0,98065,4,2.25,2440,5000,2.0,0,0,3,7,2440,0,8,0,8,33.95529538852093,0.488,0,47.5407,-121.89,train
6751500285,555700.0,98008,3,2.0,1810,12420,1.0,0,0,4,7,1810,0,57,0,57,15.500152239121396,0.1457326892109501,0,47.5888,-122.127,train
2557000380,287500.0,98023,4,2.5,2570,9000,1.0,0,0,4,8,1590,980,35,0,35,34.3348792593673,0.2855555555555555,1,47.2986,-122.372,train
3260810110,338000.0,98003,4,2.5,2370,10631,2.0,0,0,3,8,2370,0,15,0,15,28.87710966148739,0.222932931991346,0,47.3473,-122.302,train
3814900750,399440.0,98092,4,2.5,2311,4396,2.0,0,0,3,9,2311,0,0,0,0,33.48529542545433,0.525705186533212,0,47.3276,-122.163,train
9359300220,725000.0,98077,4,2.5,3420,30410,2.0,0,0,3,9,3420,0,26,0,26,26.154091809021235,0.1124630055902663,0,47.7745,-122.088,train
1622069127,525000.0,98038,5,3.25,3960,321908,2.0,0,0,4,9,2690,1270,25,0,25,31.0995453541244,0.0123016514035065,1,47.3984,-122.055,train
3423049311,216000.0,98188,3,2.0,1260,4125,1.0,0,0,3,6,1260,0,16,0,16,18.894960760659945,0.3054545454545455,0,47.4401,-122.279,train
3972300169,195000.0,98155,2,1.0,720,9520,1.0,0,0,4,6,720,0,67,0,67,18.009468337838715,0.0756302521008403,0,47.7678,-122.316,train
7655900031,240000.0,98133,2,1.0,590,8717,1.0,0,0,3,6,590,0,62,0,62,14.24572517726794,0.0676838361821727,0,47.7343,-122.335,train
2523089025,1075000.0,98045,3,3.0,4020,435600,1.5,0,2,3,10,4020,0,16,0,16,48.696554349553566,0.009228650137741,0,47.4418,-121.731,train
806800090,275000.0,98092,3,1.75,1890,5000,1.0,0,0,3,7,1890,0,12,0,12,32.31304329438031,0.378,0,47.3357,-122.175,train
8079100640,653000.0,98029,4,2.5,2160,7000,2.0,0,0,4,9,2160,0,25,0,25,24.348080793932084,0.3085714285714285,0,47.5659,-122.013,train
4305200070,350000.0,98007,3,2.25,1640,7200,2.0,0,0,4,8,1640,0,29,0,29,13.488305547332793,0.2277777777777777,0,47.5948,-122.153,train
6852700477,550000.0,98102,2,1.5,1300,2970,1.0,0,0,3,7,990,310,111,0,111,2.140016412499864,0.4377104377104377,1,47.6233,-122.319,train
6821102350,323000.0,98199,2,1.0,880,1712,2.0,0,0,4,7,880,0,70,0,70,6.689145404217255,0.514018691588785,0,47.6475,-122.397,train
120069003,495000.0,98022,4,3.0,3620,403693,2.0,0,2,3,9,3620,0,34,0,34,47.398014457537926,0.0089672102315373,0,47.2527,-121.98,train
7129300400,400000.0,98178,6,2.0,2350,6554,2.0,0,1,3,8,2000,350,109,0,109,11.978846442402512,0.3585596582239853,1,47.5115,-122.256,train
4178300310,785000.0,98007,4,2.5,2290,13416,2.0,0,0,4,9,2290,0,33,0,33,13.654489508826352,0.1706917113893858,0,47.6194,-122.151,train
3343901401,494500.0,98056,4,3.0,3760,8804,2.0,0,0,3,8,2470,1290,12,0,12,14.576224507850268,0.4270786006360745,1,47.5161,-122.191,train
8029200190,227000.0,98022,3,1.0,1280,7198,1.0,0,0,5,6,1280,0,98,1,31,50.85745743996132,0.1778271742150597,0,47.2094,-121.996,train
121039038,169000.0,98023,3,1.5,1470,18459,2.0,0,0,4,6,1470,0,98,0,98,30.761370715277764,0.0796359499431171,0,47.3302,-122.36,train
832700170,319000.0,98133,2,1.5,1090,847,3.0,0,0,3,8,1090,0,6,0,6,13.12802108392804,1.2868949232585596,0,47.7235,-122.352,train
2113701095,150000.0,98106,2,1.0,830,4045,1.0,0,0,3,6,830,0,71,0,71,8.667662505853636,0.2051915945611866,0,47.5293,-122.351,train
7855300460,1000000.0,98006,3,2.75,2370,8900,1.0,0,4,4,9,1670,700,43,0,43,13.98673910350716,0.2662921348314607,1,47.5648,-122.156,train
3797700030,262500.0,98031,3,1.75,1470,10390,1.0,0,0,3,7,1470,0,25,0,25,23.006817238398696,0.1414821944177093,0,47.4192,-122.201,train
7852020670,475000.0,98065,3,2.75,1890,3938,2.0,0,0,3,8,1890,0,16,0,16,35.814409916051346,0.4799390553580497,0,47.5336,-121.867,train
6430500186,800000.0,98103,4,1.5,1790,3952,1.5,0,0,4,8,1790,0,82,0,82,9.32684295528943,0.4529352226720647,0,47.689,-122.352,train
8077210230,645000.0,98074,4,2.5,2340,8955,2.0,0,0,3,9,2340,0,24,0,24,23.074716921562374,0.2613065326633166,0,47.6283,-122.026,train
2301400655,775000.0,98117,4,1.75,2090,5050,1.0,0,0,4,7,1090,1000,98,0,98,8.454107581192925,0.4138613861386138,1,47.6802,-122.358,train
2485000165,740000.0,98136,4,2.5,2300,9900,1.0,0,2,3,8,1600,700,53,0,53,9.801824367518718,0.2323232323232323,1,47.5256,-122.385,train
5315100393,670000.0,98040,3,1.0,1600,16868,1.0,0,1,3,7,990,610,68,0,68,7.150266993639509,0.0948541617263457,1,47.5872,-122.241,train
6056110460,669000.0,98118,2,2.5,1640,1953,2.0,0,0,3,10,1640,0,1,0,1,5.582875292574091,0.8397337429595494,0,47.5639,-122.292,train
3982700250,799900.0,98033,4,2.5,3030,7800,2.0,0,0,3,9,1580,1450,24,0,24,13.737280989732332,0.3884615384615384,1,47.689,-122.196,train
1954700410,2546000.0,98112,4,3.0,4190,8805,2.5,0,2,5,9,3490,700,86,0,86,3.8407863052303775,0.4758659852356615,1,47.6181,-122.284,train
2976800749,150000.0,98178,4,2.0,1460,7254,1.0,0,0,3,6,1460,0,55,0,55,12.628545237858118,0.2012682657843948,0,47.5056,-122.254,train
8129700743,672000.0,98103,3,2.5,1780,1647,2.0,0,0,3,8,1080,700,7,0,7,6.191461203697394,1.0807528840315723,1,47.6597,-122.355,train
4178700100,1160000.0,98075,4,2.5,4240,43995,2.0,0,0,3,10,4240,0,25,0,25,21.60833791711968,0.096374588021366,0,47.6008,-122.044,train
3303980470,1185000.0,98059,4,3.25,3960,12895,2.0,0,0,3,11,3960,0,13,0,13,16.55836607028599,0.3070957735556417,0,47.5211,-122.151,train
2600110250,840000.0,98006,4,2.5,2170,9796,1.0,0,0,4,8,1650,520,35,0,35,14.861404645259451,0.2215189873417721,1,47.5505,-122.152,train
9550200225,625000.0,98103,3,1.5,1230,3060,1.0,0,0,3,7,910,320,87,0,87,6.760987839935184,0.4019607843137255,1,47.667,-122.333,train
2807100156,295950.0,98133,2,1.0,1190,6200,1.0,0,0,3,7,1190,0,66,0,66,17.489843172884495,0.1919354838709677,0,47.7634,-122.34,train
880000005,168000.0,98106,2,2.5,1160,2174,2.0,0,0,3,7,1160,0,16,0,16,9.23067915842156,0.5335786568537259,0,47.5264,-122.366,train
3331000070,735000.0,98118,4,2.5,2820,6180,2.0,0,0,3,9,2050,770,1,0,1,7.058112662466765,0.4563106796116505,1,47.5529,-122.281,train
5113400168,620000.0,98119,3,1.75,2140,5808,1.0,0,1,3,7,1070,1070,68,0,68,5.157295508668652,0.368457300275482,1,47.6435,-122.373,train
587550010,570000.0,98023,4,3.5,3990,23544,1.0,0,2,3,10,2300,1690,16,0,16,31.5298860811666,0.1694699286442405,1,47.3245,-122.38,train
9512500460,525000.0,98052,3,1.5,1560,9350,1.0,0,0,4,7,1220,340,45,0,45,15.660764548186933,0.1668449197860962,1,47.6729,-122.148,train
2558600130,379000.0,98034,3,2.5,1500,7420,1.0,0,0,3,7,1000,500,42,0,42,17.62348065330133,0.2021563342318059,1,47.7236,-122.174,train
7689600650,323500.0,98178,3,3.0,2240,11536,2.0,0,0,3,7,2240,0,71,1,9,14.619535685453666,0.1941747572815534,0,47.4886,-122.245,train
7234601221,687500.0,98122,3,1.5,1280,2114,1.5,0,0,3,8,1280,0,110,0,110,2.1942501376208803,0.6054872280037843,0,47.6174,-122.308,train
9165100230,575000.0,98117,3,2.0,2150,3880,1.0,0,0,3,8,1080,1070,63,0,63,9.48989722055444,0.5541237113402062,1,47.6814,-122.392,train
3438500253,616950.0,98106,5,3.5,3560,5008,2.0,0,0,3,8,2810,750,1,0,1,6.124067638773775,0.7108626198083067,1,47.5542,-122.359,train
1449000260,493000.0,98052,3,2.25,1790,11393,1.0,0,0,3,8,1790,0,36,0,36,17.665929097143415,0.1571140173790924,0,47.6297,-122.099,train
203600600,685530.0,98014,4,2.5,3130,60467,2.0,0,0,3,9,3130,0,19,0,19,28.41245302001329,0.0517637719747961,0,47.6618,-121.962,train
5255710160,465000.0,98011,4,2.25,2210,8862,1.0,0,0,4,8,1270,940,38,0,38,21.040309895918355,0.2493793726021214,1,47.7725,-122.198,train
224059021,450000.0,98008,3,1.0,1150,35415,1.0,0,0,4,7,1010,140,64,0,64,15.259114229946906,0.0324721163348863,1,47.5974,-122.129,train
7234600098,552100.0,98122,3,3.0,1330,1379,2.0,0,0,4,8,1120,210,9,0,9,1.5989411288964266,0.964467005076142,1,47.6126,-122.313,train
9362000080,1600000.0,98040,5,3.5,4050,20925,2.0,0,3,3,10,3020,1030,42,1,10,10.47579469854309,0.1935483870967742,1,47.5348,-122.241,train
5649600462,370000.0,98118,2,2.5,1390,1821,2.0,0,0,3,7,1180,210,8,0,8,6.942683017739206,0.7633168588687534,1,47.5537,-122.282,train
2591820310,365000.0,98058,4,2.25,2070,8893,2.0,0,0,4,8,2070,0,28,0,28,22.57490219396789,0.2327673451028899,0,47.4388,-122.162,train
7215720420,640000.0,98075,4,2.5,2210,7722,2.0,0,0,3,9,2210,0,16,0,16,23.48759956717254,0.2861952861952861,0,47.5992,-122.019,train
1370803445,1140000.0,98199,4,1.75,3080,6500,1.0,0,0,4,9,1700,1380,73,0,73,6.15766604861978,0.4738461538461538,1,47.6353,-122.402,train
6751300065,518000.0,98007,3,1.5,1430,8000,1.0,0,0,4,7,1430,0,58,0,58,14.85213216786496,0.17875,0,47.5874,-122.136,train
1081200070,405000.0,98059,3,2.5,2460,12600,1.0,0,0,4,8,1810,650,45,0,45,21.855523881889543,0.1952380952380952,1,47.473,-122.118,train
1938400410,275000.0,98023,3,1.75,1650,7700,1.0,0,0,4,8,1650,0,38,0,38,32.41885328129313,0.2142857142857142,0,47.3155,-122.365,train
7784400185,499000.0,98146,3,1.75,2650,11774,1.0,0,1,3,8,2240,410,63,0,63,13.02883810057496,0.2250721929675556,1,47.4909,-122.363,train
7899800860,259950.0,98106,2,2.0,1070,649,2.0,0,0,3,9,720,350,7,0,7,9.62353957045634,1.648690292758089,1,47.5213,-122.357,train
3224079105,430000.0,98027,2,2.5,2420,60984,2.0,0,0,3,7,2420,0,7,0,7,30.518364261654504,0.0396825396825396,0,47.5262,-121.943,train
3343901403,635000.0,98056,4,2.5,2930,8679,2.0,0,0,3,8,2930,0,0,0,0,14.607971768866772,0.3375964972923148,0,47.5164,-122.19,train
7853300650,425000.0,98065,4,2.5,2270,4400,2.0,0,0,3,7,2270,0,8,0,8,34.165570922896926,0.5159090909090909,0,47.5381,-121.888,train
9448300061,235000.0,98108,2,1.0,1020,7920,1.0,0,0,3,6,1020,0,75,0,75,5.844235783045272,0.1287878787878787,0,47.5558,-122.31,train
1868901275,455000.0,98115,2,1.0,1430,5000,1.5,0,0,2,7,1430,0,90,0,90,7.79923985330069,0.286,0,47.6727,-122.299,train
2325400170,391000.0,98059,4,2.25,2190,3850,2.0,0,0,3,7,2190,0,9,0,9,18.527339581997698,0.5688311688311688,0,47.4861,-122.161,train
2767602141,525000.0,98107,3,1.5,1380,4290,1.0,0,0,3,7,1080,300,59,0,59,8.31767279976143,0.3216783216783216,1,47.674,-122.379,train
3649100676,570000.0,98028,4,2.5,2590,7910,2.0,0,0,3,9,2590,0,12,0,12,15.930626043787488,0.3274336283185841,0,47.7378,-122.248,train
7631800110,380000.0,98166,3,2.5,1980,17342,2.0,1,4,3,10,1580,400,30,0,30,17.079853482568694,0.1141736823895744,1,47.4551,-122.373,train
6388930420,582000.0,98056,3,2.5,2380,19860,2.0,0,0,4,8,2380,0,19,0,19,14.933617534842586,0.1198388721047331,0,47.5255,-122.173,train
3761700251,600000.0,98034,4,2.0,2510,38141,1.0,0,0,3,9,2510,0,54,0,54,14.010982395915514,0.0658084476023177,0,47.7219,-122.258,train
1523069204,490000.0,98027,4,2.25,2020,85813,2.0,0,0,3,7,2020,0,19,0,19,26.749472826847008,0.0235395569435866,0,47.483,-122.026,train
291310340,550000.0,98027,3,3.5,2490,3582,2.0,0,0,3,8,1720,770,9,0,9,21.45590273624555,0.695142378559464,1,47.5338,-122.067,train
3832310350,229900.0,98032,3,1.75,1100,7224,1.0,0,0,3,7,1100,0,33,0,33,26.40183606214183,0.1522702104097452,0,47.3717,-122.277,train
1450900020,268000.0,98031,3,2.0,1610,8416,1.0,0,0,3,7,1610,0,20,0,20,25.68904091133276,0.1913022813688213,0,47.397,-122.187,train
6184700100,599000.0,98117,2,1.0,1550,7713,1.0,0,0,3,7,1550,0,84,1,35,10.663630609385264,0.200959419162453,0,47.7005,-122.358,train
4008400515,190000.0,98058,1,0.75,780,77603,1.0,0,0,1,5,780,0,70,0,70,25.229787379382525,0.0100511578160638,0,47.4396,-122.104,train
8085400055,1582500.0,98004,4,2.5,3980,16304,1.0,0,1,3,10,2480,1500,47,0,47,9.85101252488295,0.2441118743866535,1,47.639,-122.21,train
8077100031,631000.0,98115,3,2.25,1670,1396,2.0,0,0,3,9,1250,420,0,0,0,8.990872969169793,1.1962750716332378,1,47.6814,-122.288,train
5583200810,662700.0,98118,2,1.5,2440,6900,2.0,0,0,3,7,1590,850,105,0,105,7.153723403490723,0.3536231884057971,1,47.5568,-122.271,train
5637500070,438000.0,98136,3,2.5,1520,1304,2.0,0,0,3,8,1180,340,8,0,8,7.916069392220558,1.165644171779141,1,47.5446,-122.385,train
5307100280,680000.0,98005,3,2.25,1820,8316,1.0,0,0,5,7,1320,500,54,0,54,12.457336518641444,0.2188552188552188,1,47.5849,-122.169,train
420069021,246000.0,98022,3,2.0,1990,203861,1.0,0,0,3,7,1990,0,65,0,65,45.26284333359993,0.0097615532151809,0,47.2507,-122.039,train
5480900010,835000.0,98053,4,2.5,3030,29163,2.0,0,0,3,10,3030,0,16,0,16,24.05671113146066,0.1038987758461063,0,47.6569,-122.02,train
1139000685,580000.0,98177,4,2.75,2330,6703,1.5,0,0,3,7,1710,620,31,0,31,11.344315456474073,0.3476055497538415,1,47.7066,-122.359,train
5072410070,505000.0,98166,3,1.75,2519,8690,2.0,0,0,5,8,2519,0,41,0,41,18.19120909258573,0.289873417721519,0,47.4428,-122.344,train
7129300520,221900.0,98178,3,1.0,1180,5650,1.0,0,0,3,7,1180,0,59,0,59,11.9726871086601,0.2088495575221239,0,47.5112,-122.257,train
8562740400,689900.0,98027,4,3.25,2740,7266,2.0,0,0,3,9,2060,680,11,0,11,21.49220919024064,0.3770988164051748,1,47.5346,-122.066,train
4045900020,650000.0,98072,2,1.5,1440,136778,1.0,0,0,4,8,1140,300,59,0,59,23.503127636675814,0.0105280088903186,1,47.7608,-122.118,train
1310910290,327500.0,98032,4,2.25,2240,9600,2.0,0,0,3,8,2240,0,44,0,44,27.53407108914858,0.2333333333333333,0,47.361,-122.281,train
2724079061,610000.0,98024,3,1.75,1650,221720,1.0,0,0,3,7,1650,0,22,0,22,33.44310304674562,0.0074418185098322,0,47.5297,-121.901,train
6791050100,775000.0,98075,3,2.5,2890,8470,2.0,0,0,3,10,2890,0,18,0,18,21.080925829941187,0.3412042502951594,0,47.5785,-122.054,train
5422420140,280000.0,98023,3,2.5,1860,6607,2.0,0,0,3,7,1860,0,25,0,25,35.28854200545075,0.2815196004237929,0,47.2891,-122.351,train
8100900015,317000.0,98108,3,2.0,2020,7260,1.5,0,0,3,7,1180,840,88,0,88,6.489594164067504,0.2782369146005509,1,47.5496,-122.311,train
7784400070,585000.0,98146,3,1.75,1740,9500,1.0,0,3,4,8,1150,590,56,0,56,12.947216619339674,0.1831578947368421,1,47.4919,-122.365,train
1900600105,255000.0,98166,3,1.5,1490,6604,1.0,0,0,4,6,1490,0,96,0,96,15.399279707613957,0.2256208358570563,0,47.4683,-122.351,train
114101505,630000.0,98028,5,3.5,4060,8309,2.0,0,0,3,9,2960,1100,14,0,14,18.490676204366693,0.4886267902274642,1,47.757,-122.228,train
3249500020,625000.0,98077,3,2.5,2750,35000,2.0,0,0,3,9,2750,0,22,0,22,28.06665742472508,0.0785714285714285,0,47.75,-122.024,train
6021501320,450000.0,98117,2,1.0,1030,4365,1.0,0,0,3,7,1030,0,72,0,72,9.931677845022348,0.2359679266895761,0,47.6875,-122.387,train
4450700030,354950.0,98072,3,1.75,1780,9689,1.0,0,0,3,7,1130,650,38,0,38,21.527957926727503,0.1837134895242027,1,47.7628,-122.163,train
7523850150,325250.0,98198,4,2.75,2130,9339,1.0,0,0,3,7,1330,800,23,0,23,25.31464351335504,0.2280758111146803,1,47.3788,-122.316,train
9530101290,700000.0,98107,3,2.0,1940,4500,1.0,0,3,3,7,1090,850,88,0,88,6.937574492371373,0.4311111111111111,1,47.6659,-122.359,train
9285800590,565000.0,98126,3,1.0,1610,4108,1.5,0,0,5,7,1610,0,87,0,87,5.165842448352404,0.3919182083739045,0,47.5704,-122.376,train
3530200160,654950.0,98077,4,2.5,2790,45902,2.0,0,0,3,9,2790,0,27,0,27,25.703107164990048,0.0607816652869156,0,47.7674,-122.086,train
8562900590,865000.0,98074,4,3.5,3380,11270,2.0,0,1,3,9,2160,1220,8,0,8,20.40979662628848,0.2999112688553682,1,47.6124,-122.06,train
7436000205,665000.0,98136,3,1.0,1260,24550,1.5,0,2,4,7,1260,0,77,0,77,8.396747270978565,0.0513238289205702,0,47.5442,-122.396,train
2425049063,3640900.0,98039,4,3.25,4830,22257,2.0,1,4,4,11,4830,0,24,0,24,7.842362745111419,0.2170103787572449,0,47.6409,-122.241,train
345700150,310000.0,98056,2,1.5,1010,10005,2.0,0,0,3,7,1010,0,33,0,33,15.016164667179035,0.1009495252373813,0,47.5118,-122.189,train
5003600080,325000.0,98030,4,2.5,2200,7719,2.0,0,0,3,8,2200,0,15,0,15,28.76815521915755,0.2850110117890918,0,47.3649,-122.194,train
4027700795,268300.0,98028,3,1.0,1190,9000,1.0,0,0,3,7,1190,0,47,0,47,18.91359296989407,0.1322222222222222,0,47.77,-122.264,train
5071500140,221000.0,98148,3,1.0,910,8789,1.0,0,0,3,7,910,0,48,0,48,19.09766317845471,0.1035385140516554,0,47.4345,-122.326,train
7899800851,300500.0,98106,2,1.5,1190,801,3.0,0,0,3,8,1190,0,5,0,5,9.649278537402475,1.4856429463171037,0,47.5212,-122.358,train
1788700070,170000.0,98023,2,1.0,810,8424,1.0,0,0,4,6,810,0,55,0,55,30.88539002235069,0.0961538461538461,0,47.3286,-122.346,train
7923100410,650000.0,98008,4,1.75,2640,8215,1.0,0,0,4,7,1500,1140,48,0,48,15.763222613633497,0.3213633597078515,1,47.5819,-122.125,train
6075000050,323000.0,98011,4,1.75,1310,9690,1.0,0,0,4,7,1310,0,47,0,47,18.4438462293194,0.1351909184726522,0,47.7559,-122.226,train
1698900195,710000.0,98109,3,2.0,1880,3000,1.0,0,0,4,8,1040,840,83,0,83,4.204327872794821,0.6266666666666667,1,47.6418,-122.351,train
2468800040,330000.0,98022,3,2.5,2060,25046,1.0,0,0,4,8,1600,460,35,0,35,54.70529853645802,0.0822486624610716,1,47.184,-121.959,train
98000750,1165000.0,98075,5,3.75,4220,15959,2.0,0,0,3,11,4220,0,10,0,10,27.46060026079938,0.2644275957140172,0,47.5869,-121.967,train
7857004225,355000.0,98108,2,1.75,1620,3640,1.0,0,0,3,7,900,720,86,0,86,7.453278648254254,0.445054945054945,1,47.543,-122.299,train
1241500351,1031000.0,98033,3,2.5,4110,35741,2.0,0,0,3,7,4110,0,38,0,38,13.685839290443562,0.1149939844995943,0,47.6642,-122.171,train
1951100100,180000.0,98032,3,1.0,940,11055,1.5,0,0,4,7,940,0,55,0,55,26.05794839070464,0.0850293984622342,0,47.3732,-122.295,train
3831000010,235000.0,98031,4,1.5,1760,6150,1.5,0,0,3,7,1760,0,63,0,63,25.680739988421003,0.2861788617886179,0,47.3871,-122.224,train
825069078,850000.0,98053,5,2.25,3100,97661,2.0,0,0,3,9,3100,0,29,0,29,21.18136468318684,0.0317424560469378,0,47.6624,-122.062,train
686400670,678000.0,98008,3,1.75,1670,7210,1.0,0,0,5,8,1670,0,48,0,48,16.49741436013657,0.231622746185853,0,47.6344,-122.116,train
3889100027,902000.0,98033,4,2.5,3030,8507,2.0,0,0,3,9,3030,0,11,0,11,13.53724521430677,0.3561772657811214,0,47.6675,-122.176,train
8724300030,355000.0,98019,3,2.25,1860,5028,2.0,0,0,3,8,1860,0,2,0,2,29.703569062953893,0.3699284009546539,0,47.7318,-121.982,train
7287100135,423000.0,98133,3,1.0,1830,13900,1.0,0,0,3,7,1830,0,63,0,63,17.764797513729132,0.1316546762589928,0,47.7654,-122.352,train
510002995,832600.0,98103,4,1.0,1640,4200,1.5,0,0,3,7,1640,0,90,0,90,5.99341123022484,0.3904761904761905,0,47.6601,-122.332,train
2008000130,360500.0,98198,3,2.5,3300,11525,1.0,0,0,5,8,1650,1650,53,0,53,21.709916666149056,0.2863340563991323,1,47.4113,-122.315,train
3275790140,739000.0,98033,3,2.5,2750,16000,2.0,0,0,4,9,2560,190,33,0,33,14.535943550727891,0.171875,1,47.693,-122.187,train
1338800425,2140000.0,98112,6,4.0,5110,7128,2.5,0,0,4,11,5110,0,109,0,109,3.253424964755388,0.7168911335578002,0,47.6285,-122.304,train
9558020460,427500.0,98058,4,2.5,2460,5091,2.0,0,0,3,9,2460,0,11,0,11,23.513516359176265,0.4832056570418385,0,47.45,-122.121,train
2787320620,222000.0,98031,3,1.75,1370,8280,1.0,0,0,4,7,1370,0,34,0,34,24.95006999019966,0.1654589371980676,0,47.4096,-122.172,train
3352400661,135900.0,98178,2,1.0,760,3800,1.0,0,0,3,6,760,0,64,0,64,12.52710469280748,0.2,0,47.5019,-122.269,train
3867400180,715000.0,98116,2,1.0,1000,3513,1.0,0,4,4,5,1000,0,101,0,101,4.565204988546716,0.2846569883290635,0,47.5935,-122.39,train
3175200220,410000.0,98019,3,2.5,2150,4332,2.0,0,0,3,8,2150,0,2,0,2,30.84908992541776,0.4963065558633425,0,47.7373,-121.969,train
6852700279,475000.0,98102,3,2.5,950,1110,2.0,0,0,3,8,950,0,11,0,11,2.071168763381924,0.8558558558558559,0,47.6226,-122.319,train
