id,price,zipcode,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,house_age,is_renovated,years_since_renovation,dist_to_center_km,living_lot_ratio,basement_flag,lat,long
8665900295,439500.0,98155,3,2.5,1600,6510,1.0,0,0,3,7,940,660,32,0,32,18.070491176868153,0.2457757296466974,1,47.7679,-122.308
6699000810,315000.0,98042,5,2.5,3220,5751,2.0,0,0,3,8,3220,0,12,0,12,31.203512131367948,0.5599026256303251,0,47.3717,-122.104
5104510240,339000.0,98038,4,2.5,1830,8601,2.0,0,0,3,7,1830,0,11,0,11,36.44723997355535,0.2127659574468085,0,47.3576,-122.016
7856700990,655000.0,98006,4,2.25,2200,9163,1.0,0,0,4,8,1430,770,43,0,43,14.679639937796976,0.24009603841536614,1,47.5653,-122.146
8682300640,740000.0,98053,2,2.5,2170,8678,1.0,0,0,3,8,2170,0,6,0,6,26.774366644246733,0.2500576169624337,0,47.7161,-122.014
6918700320,685000.0,98008,5,2.5,1900,7843,2.0,0,0,5,7,1900,0,49,0,49,15.84772209192706,0.24225423944919036,0,47.6273,-122.123
9560700055,550000.0,98005,5,2.5,2960,9877,1.0,0,0,4,7,1480,1480,55,0,55,12.274973612508427,0.2996861395160474,1,47.5866,-122.171
3013300055,405000.0,98136,2,1.75,1710,4234,2.0,0,0,3,7,1330,380,94,1,35,9.198316743053995,0.403873405762872,1,47.5319,-122.386
9201000320,765000.0,98075,4,2.25,2620,17366,1.0,0,3,3,9,1430,1190,31,0,31,19.287546390765208,0.1508695151445353,1,47.584,-122.077
9151600695,625000.0,98116,3,2.0,2140,3600,2.0,0,0,3,8,1680,460,104,1,18,4.50958992704437,0.5944444444444444,1,47.5846,-122.383
2143700830,207000.0,98055,4,2.5,2100,19680,1.5,0,0,3,6,2100,0,100,0,100,16.11616099322996,0.10670731707317073,0,47.4787,-122.23
2591020140,475000.0,98033,3,2.5,1460,4961,1.0,0,0,4,8,1150,310,26,0,26,14.94437376155071,0.29429550493852047,1,47.6955,-122.183
6414600262,365000.0,98133,2,1.0,990,8250,1.0,0,0,3,7,990,0,59,0,59,13.232452663512854,0.12,0,47.7252,-122.331
1387301360,411800.0,98011,4,2.25,2190,6800,1.0,0,0,5,7,1340,850,45,0,45,17.774957349372166,0.3220588235294118,1,47.7367,-122.195
5561400260,668000.0,98027,5,3.5,3990,42436,2.0,0,0,3,9,2710,1280,12,0,12,29.703284030183926,0.094023941936092,1,47.461,-122.0
7942601805,618000.0,98122,3,2.5,2340,3630,2.0,0,0,3,9,2340,0,16,0,16,1.8820510213511392,0.6446280991735537,0,47.6059,-122.307
1887500045,247500.0,98002,4,2.0,2460,5921,1.0,0,0,4,7,1230,1230,66,0,66,34.42572551803146,0.415470359736531,1,47.308,-122.209
5505700055,345000.0,98116,5,3.0,2080,6150,1.0,0,0,3,7,1040,1040,64,0,64,6.093633687687404,0.3382113821138211,1,47.5707,-122.394
3886902505,616300.0,98033,3,2.0,1700,8400,2.0,0,2,3,7,1700,0,88,0,88,13.612764539889845,0.20238095238095238,0,47.6825,-122.19
6703100135,348000.0,98155,3,1.5,1330,6768,1.0,0,0,4,7,1330,0,63,0,63,14.532957909683214,0.19651300236406619,0,47.7366,-122.319
1552520070,425000.0,98011,3,2.5,1630,10762,1.0,0,0,3,7,1630,0,20,0,20,19.92135185075863,0.1514588366474633,0,47.7508,-122.175
8163300320,850000.0,98027,5,2.75,2920,11880,1.0,0,0,5,8,1660,1260,46,0,46,24.843027828340404,0.24579124579124578,1,47.5133,-122.031
1853081000,820000.0,98074,5,2.75,2830,6137,2.0,0,0,3,9,2830,0,4,0,4,20.602625882974287,0.4611373635326707,0,47.5932,-122.058
4403600240,832000.0,98075,4,2.25,3190,52953,2.0,0,0,4,10,3190,0,35,0,35,19.330478866951353,0.06024210148622363,0,47.5933,-122.075
3885803625,835000.0,98033,3,1.75,1490,3840,2.0,0,0,3,8,1490,0,30,1,0,12.978429925338672,0.3880208333333333,0,47.6916,-122.214
869700370,350000.0,98059,3,2.5,1630,3425,2.0,0,0,3,8,1630,0,16,0,16,18.490693093042747,0.4759124087591241,0,47.4913,-122.154
4307301160,349000.0,98056,4,2.5,2280,4096,2.0,0,0,3,7,2280,0,11,0,11,17.70252070392227,0.556640625,0,47.4834,-122.182
2402100575,1125000.0,98103,6,3.75,3010,4360,2.0,0,0,3,9,2000,1010,0,0,0,9.018160576877058,0.6903669724770642,1,47.6873,-122.333
4307350990,320000.0,98056,3,2.5,1590,3480,2.0,0,0,3,7,1590,0,11,0,11,18.1425482986238,0.45689655172413796,0,47.4805,-122.178
2873000260,150000.0,98031,3,1.0,1250,7210,1.0,0,0,4,7,1250,0,47,0,47,24.392003423749603,0.17337031900138697,0,47.4169,-122.168
795001600,340000.0,98168,3,1.0,1710,10190,1.0,0,0,3,6,1310,400,65,0,65,11.142037426085757,0.1678115799803729,1,47.506,-122.331
98030140,785500.0,98075,4,4.0,3280,8448,2.0,0,0,3,10,3280,0,7,0,7,27.06436129455877,0.38825757575757575,0,47.5818,-121.973
5409800140,410500.0,98003,4,2.5,3362,8601,2.0,0,0,3,8,3362,0,11,0,11,38.642487158755905,0.3908847808394373,0,47.2592,-122.304
9253900354,580000.0,98008,3,2.5,2200,11000,2.0,0,2,3,9,2200,0,36,0,36,16.582878258618635,0.2,0,47.5916,-122.112
3319500922,345000.0,98144,2,1.5,830,920,2.0,0,0,3,7,830,0,10,0,10,2.0822257707202536,0.9021739130434783,0,47.5998,-122.306
3404700041,550000.0,98052,3,2.25,2160,37000,1.5,0,0,4,7,1760,400,81,0,81,19.941515171556144,0.05837837837837838,1,47.7297,-122.139
2314300200,449500.0,98058,4,3.0,2580,7299,2.0,0,0,3,8,2580,0,16,0,16,20.85171837204292,0.35347307850390464,0,47.4646,-122.15
9265700045,300000.0,98177,3,1.0,2150,7007,1.0,0,0,3,6,2150,0,60,0,60,17.4130253395369,0.3068360211217354,0,47.7615,-122.362
3528000260,915000.0,98053,4,2.5,3510,28052,2.0,0,0,3,10,3510,0,26,0,26,21.69612747479473,0.12512476828746613,0,47.6671,-122.057
3066120030,1575000.0,98040,4,3.75,3810,9916,2.0,0,0,3,11,3810,0,26,0,26,8.186735040158549,0.38422751109318276,0,47.5739,-122.234
4278900055,599000.0,98122,4,2.75,2020,2750,1.0,0,0,3,8,1010,1010,97,1,0,3.0829230623028785,0.7345454545454545,1,47.6053,-122.291
9512000140,755000.0,98005,4,2.5,2120,10202,1.0,0,0,4,7,1620,500,54,0,54,12.364874621330445,0.20780239168790432,1,47.5858,-122.17
6381500505,400000.0,98125,3,1.0,1250,7157,1.0,0,0,3,7,1250,0,71,1,5,14.178675132929548,0.17465418471426575,0,47.7323,-122.304
1697000400,133000.0,98198,3,1.0,980,9115,1.0,0,0,3,7,980,0,47,0,47,25.896894630909337,0.10751508502468458,0,47.3737,-122.312
2548100140,330000.0,98155,4,1.5,1250,8400,1.0,0,0,3,7,960,290,64,0,64,16.096419335170435,0.1488095238095238,1,47.7505,-122.315
7225000140,330000.0,98055,4,1.0,1100,5000,1.5,0,0,5,6,1100,0,111,0,111,16.392406083575956,0.22,0,47.4868,-122.204
2126049032,375000.0,98125,3,1.75,1330,9417,1.0,0,0,5,6,710,620,78,0,78,13.205677820065503,0.1412339386216417,1,47.7231,-122.301
3876300890,485000.0,98034,4,2.75,2560,8956,1.0,0,0,4,7,1500,1060,46,0,46,17.824654856732383,0.28584189370254576,1,47.7278,-122.177
7715800710,470000.0,98074,4,2.5,1850,11250,1.5,0,0,3,7,1210,640,33,0,33,20.36972580560969,0.16444444444444445,1,47.6264,-122.062
2397101200,1045000.0,98119,4,3.0,2790,3600,2.0,0,0,3,8,1880,910,109,1,1,4.060951799899805,0.775,1,47.6362,-122.363
5100401160,548800.0,98115,4,1.0,1660,4704,1.5,0,0,3,7,1260,400,84,0,84,9.561344880136856,0.352891156462585,1,47.6918,-122.32
2741100800,315000.0,98108,2,1.0,1080,2674,1.0,0,0,4,6,720,360,95,0,95,5.3148736684883655,0.40388930441286464,1,47.5595,-122.317
34001160,590000.0,98136,3,2.0,3030,9374,1.0,0,1,4,7,2100,930,55,0,55,9.664776801155922,0.32323447834435676,1,47.5289,-122.391
5637200200,439950.0,98059,4,2.5,2380,12067,2.0,0,0,3,7,2380,0,12,0,12,19.34196290117815,0.1972321206596503,0,47.4873,-122.144
3410600335,325000.0,98092,3,1.75,2250,26337,1.0,0,0,3,8,2250,0,34,0,34,37.179578544241856,0.08543114249914568,0,47.3032,-122.123
8024201370,400000.0,98115,2,1.0,880,5111,1.0,0,0,3,6,880,0,83,0,83,10.484748404309814,0.17217765603600077,0,47.6997,-122.314
3066410800,685000.0,98074,4,2.5,2770,10051,2.0,0,0,3,10,2770,0,27,0,27,21.814397223466823,0.2755944682121182,0,47.6288,-122.043
5306100240,339950.0,98133,3,2.0,1340,10200,1.5,0,0,3,7,1340,0,61,0,61,18.88946631144443,0.13137254901960785,0,47.7756,-122.351
9334800140,315000.0,98166,3,1.75,1660,8160,1.0,0,0,4,7,1660,0,63,0,63,16.284245904804365,0.2034313725490196,0,47.4608,-122.358
7203101260,411753.0,98053,3,2.5,1710,3795,2.0,0,0,3,7,1710,0,6,0,6,25.18127517381322,0.4505928853754941,0,47.6968,-122.024
7577700070,577000.0,98116,2,1.75,1620,4879,1.0,0,0,3,7,1040,580,90,1,3,5.628015337719126,0.3320352531256405,1,47.5703,-122.385
6072100140,500000.0,98006,3,1.75,1530,8829,1.0,0,0,5,8,1530,0,42,0,42,13.869060993647434,0.17329255861365953,0,47.545,-122.171
3874000240,210000.0,98001,3,2.0,1440,10111,1.0,0,0,3,7,1440,0,51,0,51,29.277605410327666,0.14241914746315892,0,47.345,-122.283
6151800135,640000.0,98010,4,1.75,2020,16120,1.0,0,0,3,7,2020,0,45,0,45,36.38090366746475,0.12531017369727046,0,47.3413,-122.048
1826049225,460000.0,98133,4,1.75,1870,8663,1.0,0,0,5,7,1870,0,66,0,66,14.561631514839014,0.2158605563892416,0,47.7366,-122.35
8150100240,265000.0,98126,2,1.0,620,4760,1.0,0,0,3,6,620,0,74,0,74,9.235956925639996,0.13025210084033614,0,47.5286,-122.376
5152960710,740000.0,98003,5,5.0,5774,31675,1.0,0,2,3,11,4490,1284,30,0,30,28.87430371596153,0.18228887134964483,1,47.3466,-122.323
4027701275,230000.0,98028,3,1.0,1240,6195,1.0,0,0,3,6,1240,0,66,0,66,18.67002053301779,0.20016142050040356,0,47.7681,-122.266
1545807990,315000.0,98038,3,1.75,1890,10661,1.0,0,0,5,7,1460,430,37,0,37,34.50112908523847,0.17728168089297439,1,47.3583,-122.056
1726069179,432000.0,98077,3,1.75,2410,51763,1.0,0,0,4,8,1410,1000,33,0,33,25.659081508988276,0.04655835249116164,1,47.7429,-122.056
3905100070,467000.0,98029,3,2.5,1530,3984,2.0,0,0,3,8,1530,0,20,0,20,24.72982858269531,0.38403614457831325,0,47.569,-122.007
7316400070,255000.0,98023,5,3.75,2800,9900,1.0,0,0,3,7,2800,0,50,0,50,31.947710310000915,0.2828282828282828,0,47.319,-122.344
2113700335,316500.0,98106,3,1.75,1460,6360,1.0,0,2,3,7,1010,450,36,0,36,8.49667370047234,0.22955974842767296,1,47.5311,-122.353
3972900160,190000.0,98155,4,2.0,1580,6250,1.0,0,0,3,7,860,720,38,0,38,17.83472029122986,0.2528,1,47.7659,-122.31
2767603215,490000.0,98107,3,2.0,1450,2400,1.5,0,0,3,8,1450,0,114,1,11,8.24236184852058,0.6041666666666666,0,47.6726,-122.381
3664500041,378000.0,98059,4,1.75,1990,23200,1.0,0,0,4,7,1990,0,39,0,39,20.273543705129523,0.08577586206896552,0,47.486,-122.129
5379804150,598800.0,98188,6,4.0,4470,17877,3.0,0,3,3,9,3230,1240,2,0,2,17.775712351774676,0.25004195334787715,1,47.4514,-122.273
9188200570,333800.0,98118,5,3.0,1980,3868,1.0,0,0,3,7,1220,760,24,0,24,10.77376800446666,0.5118924508790073,1,47.5173,-122.275
3905010140,690000.0,98029,4,2.5,2920,9904,2.0,0,0,4,9,2920,0,24,0,24,25.503255331412255,0.2948303715670436,0,47.5759,-121.995
5141000685,320000.0,98108,4,1.75,1660,6200,1.0,0,0,4,6,830,830,66,0,66,5.277221107705151,0.267741935483871,1,47.56,-122.316
6738700320,1249000.0,98144,4,3.5,3190,6000,1.5,0,3,4,9,2410,780,103,0,103,3.966695075056756,0.5316666666666666,1,47.5846,-122.29
1246700152,335000.0,98033,3,1.5,1560,9600,1.0,0,0,4,7,1560,0,53,0,53,15.844627798950482,0.1625,0,47.6918,-122.163
2926069062,840000.0,98052,3,2.5,3050,33920,1.0,0,0,3,8,3050,0,10,0,10,22.27887158911159,0.08991745283018868,0,47.7034,-122.072
6114400136,608250.0,98166,4,2.75,3030,21780,2.0,0,0,3,8,3030,0,28,0,28,17.58549841716269,0.13911845730027547,0,47.4481,-122.338
6127010800,550000.0,98075,3,2.5,2260,4165,2.0,0,0,3,7,2260,0,9,0,9,24.35086010120442,0.5426170468187275,0,47.5922,-122.008
4222000320,240000.0,98003,3,1.0,1260,7920,1.0,0,0,3,7,1260,0,49,0,49,29.078342419620178,0.1590909090909091,0,47.3452,-122.308
2600010070,998000.0,98006,3,2.25,3370,11757,2.0,0,2,4,9,3370,0,35,0,35,14.006855904480792,0.2866377477247597,0,47.5573,-122.16
3826500570,275000.0,98030,3,1.75,1490,8000,1.0,0,0,3,8,1490,0,36,0,36,27.908686061116004,0.18625,0,47.3817,-122.166
8159620160,284200.0,98001,3,2.5,1570,9292,1.0,0,0,3,7,1110,460,38,0,38,30.096685471479546,0.1689625484287559,1,47.3386,-122.272
1118001805,1715000.0,98112,4,3.75,4490,7623,2.0,0,0,4,10,3090,1400,73,0,73,4.22744799268289,0.5890069526433163,1,47.6315,-122.29
3398800055,2400000.0,98102,4,3.75,4090,24825,2.0,0,0,4,11,3400,690,88,0,88,3.2222144996686097,0.16475327291037262,1,47.6338,-122.319
3528000510,930800.0,98053,5,2.5,4150,96574,2.0,0,0,3,10,4150,0,26,0,26,22.528960273052757,0.04297222855012736,0,47.6664,-122.045
627300105,930000.0,98008,4,3.0,2900,10400,1.0,0,3,5,8,1530,1370,55,0,55,16.516962903897298,0.27884615384615385,1,47.5854,-122.114
3279000070,215000.0,98023,4,1.5,1430,8775,1.0,0,0,3,7,1030,400,35,0,35,33.88661815925207,0.16296296296296298,1,47.3034,-122.383
1922039062,480000.0,98070,2,1.5,1008,26487,1.0,1,4,4,6,1008,0,72,1,13,26.92840793746749,0.03805640502888209,0,47.3853,-122.479
312000135,483945.0,98116,2,1.75,1480,5120,1.0,0,0,4,6,840,640,63,0,63,6.993591220597063,0.2890625,1,47.558,-122.392
6054650510,347000.0,98074,3,1.75,1240,8050,1.0,0,0,4,7,1240,0,36,0,36,21.603984954170297,0.15403726708074533,0,47.6108,-122.044
3279000240,232500.0,98023,3,2.0,1370,9760,1.0,0,0,4,7,1110,260,36,0,36,34.17135620774055,0.1403688524590164,1,47.3009,-122.384
1402000070,390000.0,98058,4,2.25,1770,33132,1.0,0,0,4,8,1190,580,49,0,49,22.828236012129747,0.053422672944585296,1,47.4413,-122.151
1562200240,550000.0,98007,3,2.25,2160,15360,1.0,0,0,3,8,1410,750,49,1,14,14.67161622844804,0.140625,1,47.6232,-122.138
3904921070,590000.0,98029,4,2.5,2340,8971,2.0,0,0,3,9,2340,0,27,0,27,24.455372722958742,0.2608404860104782,0,47.5679,-122.011
4045500510,420850.0,98014,1,1.0,960,40946,1.0,0,0,5,5,960,0,69,0,69,36.43040651159055,0.023445513603282373,0,47.6951,-121.864
8849300160,345000.0,98188,4,2.5,2280,8190,1.0,0,3,3,7,1390,890,32,0,32,18.87241667959073,0.2783882783882784,1,47.4414,-122.272
4123810140,429800.0,98038,3,2.0,1970,7000,1.0,0,0,3,8,1970,0,29,0,29,33.70733897566246,0.2814285714285714,0,47.3744,-122.043
2473251170,302000.0,98058,4,1.75,1530,17664,1.5,0,0,3,7,1530,0,46,0,46,21.44373258821658,0.08661684782608696,0,47.4549,-122.155
6430500186,800000.0,98103,4,1.5,1790,3952,1.5,0,0,4,8,1790,0,82,0,82,9.32684295528943,0.45293522267206476,0,47.689,-122.352
4136950140,250000.0,98092,3,2.5,1700,6000,2.0,0,0,3,8,1700,0,17,0,17,39.22926809456534,0.2833333333333333,0,47.2615,-122.221
1370802650,605000.0,98199,3,2.0,2660,4500,1.0,0,0,4,7,1330,1330,92,0,92,6.451260215696793,0.5911111111111111,1,47.6391,-122.403
1721069036,412000.0,98042,3,1.75,1950,52256,1.0,0,0,4,8,1950,0,29,0,29,37.758005160809034,0.0373162890385793,0,47.3133,-122.078
8637100370,252000.0,98055,3,2.0,1340,5670,2.0,0,0,3,6,1340,0,20,0,20,20.247357612304064,0.23633156966490299,0,47.4498,-122.194
8952900260,375000.0,98118,3,1.0,1130,12500,1.5,0,0,3,7,1130,0,60,0,60,7.9643938764625375,0.0904,0,47.5491,-122.268
1972202080,725000.0,98103,2,1.75,1950,2719,1.0,0,0,5,7,1010,940,95,0,95,5.1219271309282375,0.7171754321441707,1,47.6513,-122.346
9476200350,471750.0,98056,5,3.5,3790,8200,1.0,0,1,3,8,2120,1670,13,0,13,16.831227379389517,0.46219512195121953,1,47.4891,-122.19
1523069204,490000.0,98027,4,2.25,2020,85813,2.0,0,0,3,7,2020,0,19,0,19,26.749472826847008,0.023539556943586636,0,47.483,-122.026
2856100125,439000.0,98117,2,1.0,800,5100,1.0,0,0,3,7,800,0,69,0,69,8.96634990525825,0.1568627450980392,0,47.6775,-122.388
2968800626,355000.0,98166,4,2.0,1770,8890,1.0,0,0,5,6,1770,0,65,0,65,16.453998418009533,0.19910011248593926,0,47.4589,-122.353
2129700320,250000.0,98019,1,0.75,940,87120,1.0,0,0,3,6,940,0,71,0,71,30.796464118130952,0.01078971533516988,0,47.7182,-121.956
8965500320,780000.0,98006,4,2.25,2260,16188,1.0,0,0,3,10,2260,0,31,0,31,17.170745484919298,0.13960958734865334,0,47.5637,-122.112
952005224,409000.0,98116,2,1.0,890,3271,1.0,0,0,4,6,890,0,96,0,96,6.034814065641907,0.2720880464689697,0,47.5631,-122.381
4443801160,420000.0,98117,2,1.0,860,3880,1.0,0,0,4,6,860,0,98,0,98,9.929779398037127,0.22164948453608246,0,47.6862,-122.391
5101404170,200000.0,98115,1,0.75,680,9600,1.0,0,0,3,5,680,0,67,0,67,10.218546009301862,0.07083333333333333,0,47.6964,-122.306
1241500350,830000.0,98033,2,1.5,2130,35679,1.0,0,0,4,7,2130,0,52,0,52,13.66497667370917,0.05969898259480367,0,47.6638,-122.171
4379400560,695000.0,98074,3,2.5,2390,4555,2.0,0,0,3,9,2390,0,8,0,8,23.07064244893624,0.5246981339187706,0,47.6199,-122.025
629810350,815000.0,98074,4,2.75,3488,9614,2.0,0,0,3,10,3488,0,16,0,16,23.923234699048333,0.3628042438111088,0,47.6055,-122.013
5466400550,210000.0,98042,3,1.75,1260,6223,1.0,0,0,3,7,820,440,31,0,31,30.602947051453626,0.20247469066366705,1,47.3574,-122.158
3619600132,635000.0,98177,3,1.75,2940,6000,1.0,0,2,4,8,1590,1350,57,0,57,13.332664103149067,0.49,1,47.7235,-122.369
4113800550,562500.0,98056,4,2.5,2440,7322,2.0,0,0,3,9,2440,0,23,0,23,13.90589594693128,0.3332422835290904,0,47.5357,-122.179
7298020240,402500.0,98023,4,2.5,2600,11951,2.0,0,0,3,10,2600,0,26,0,26,33.46382507531214,0.21755501631662622,0,47.3053,-122.34
434000030,555000.0,98115,3,2.0,2080,7020,1.0,0,0,4,7,1040,1040,63,0,63,8.60697157376304,0.2962962962962963,1,47.6768,-122.285
1138000830,310000.0,98034,3,1.0,1990,7173,1.0,0,0,3,7,1990,0,42,0,42,14.728284042926646,0.27742924857103024,0,47.7116,-122.213
8568000070,500000.0,98019,4,2.5,2840,18001,2.0,0,0,3,9,2840,0,20,0,20,31.2401475324226,0.1577690128326204,0,47.7359,-121.962
8822901200,430000.0,98125,6,3.0,2630,8800,1.0,0,0,3,7,1610,1020,55,0,55,12.62033152679432,0.2988636363636364,1,47.7166,-122.293
1118002090,1600000.0,98112,3,4.25,2820,7200,2.0,0,0,4,10,2460,360,84,0,84,4.104119290178873,0.39166666666666666,1,47.6298,-122.29
3856901525,627500.0,98103,4,1.0,1560,4080,1.5,0,0,3,7,1560,0,91,0,91,7.217021335596724,0.38235294117647056,0,47.6711,-122.331
1180500070,335000.0,98178,4,2.5,2330,7050,2.0,0,0,3,8,2330,0,16,0,16,14.02685320602164,0.3304964539007092,0,47.5001,-122.231
7856560320,962000.0,98006,4,2.25,3320,20100,1.0,0,0,4,8,1810,1510,34,0,34,14.521615908332937,0.16517412935323383,1,47.5566,-122.153
5103900045,299000.0,98065,3,1.75,1730,14270,1.0,0,0,3,7,1730,0,55,0,55,38.3471314656001,0.1212333566923616,0,47.5318,-121.833
8562890370,399950.0,98042,4,2.5,3110,5868,2.0,0,0,3,8,3110,0,14,0,14,29.716897261150525,0.5299931833674165,0,47.3781,-122.126
8807600340,322000.0,98053,3,1.0,1230,9660,1.0,0,0,3,7,1230,0,47,0,47,22.09663505820444,0.12732919254658384,0,47.6829,-122.06
993002325,430000.0,98103,2,1.5,950,4625,1.0,0,0,4,7,950,0,65,0,65,9.470077001191719,0.20540540540540542,0,47.6912,-122.34
1022059082,307000.0,98042,3,1.75,1890,13860,1.0,0,0,5,7,1890,0,48,0,48,25.264447814262812,0.13636363636363635,0,47.4156,-122.149
179000350,194000.0,98178,3,1.5,1010,5000,1.0,0,0,3,6,1010,0,71,0,71,13.278852167121187,0.202,0,47.4925,-122.278
3915500045,180000.0,98002,3,1.0,1010,8581,1.0,0,0,4,6,1010,0,94,0,94,34.68608808354349,0.11770189954550751,0,47.3043,-122.216
3578400030,465000.0,98074,4,2.25,2340,13383,1.0,0,0,3,8,1170,1170,31,0,31,22.182476869986605,0.17484868863483524,1,47.6211,-122.037
9346700320,722500.0,98007,4,2.5,2460,9296,2.0,0,0,3,9,2460,0,37,0,37,13.5194637384054,0.2646299483648881,0,47.6125,-122.152
3856901715,470450.0,98103,2,1.0,1010,3400,1.0,0,0,3,7,1010,0,93,0,93,7.220287440006031,0.29705882352941176,0,47.6711,-122.329
8700120520,280000.0,98030,3,2.5,1650,6000,2.0,0,0,3,7,1650,0,25,0,25,29.277158671438986,0.275,0,47.36,-122.194
7335400400,176250.0,98002,4,2.0,1440,6702,1.0,0,0,4,7,1440,0,49,0,49,34.527258263229896,0.21486123545210384,0,47.3056,-122.217
4319200505,560000.0,98126,5,1.0,1710,9100,1.5,0,0,4,7,1320,390,88,0,88,8.338763398858125,0.1879120879120879,1,47.5379,-122.378
1426049083,830000.0,98028,3,2.5,2760,11287,2.0,0,3,3,10,2000,760,23,0,23,15.622246027736646,0.24452910427925934,1,47.739,-122.264
7795400046,276900.0,98045,2,1.0,1350,10096,1.0,0,2,4,7,1350,0,62,0,62,43.33017627333488,0.133716323296355,0,47.4967,-121.778
1337800045,625000.0,98112,3,1.75,1660,4800,2.0,0,0,3,7,1660,0,108,1,0,3.1675219633681495,0.3458333333333333,0,47.6296,-122.308
2207500695,1015000.0,98102,4,2.5,2960,4760,2.0,0,0,3,8,2160,800,115,0,115,3.5522759774653947,0.6218487394957983,1,47.6367,-122.318
1112000125,463500.0,98118,1,1.0,1090,8750,1.0,0,0,4,6,1090,0,90,0,90,8.75173577843063,0.12457142857142857,0,47.54,-122.269
2472930270,485000.0,98058,3,2.5,3110,9015,2.0,0,0,3,9,3110,0,24,0,24,23.400531248438416,0.3449805879090405,0,47.4369,-122.147
5651500140,272000.0,98001,3,2.0,1380,7476,1.0,0,0,3,7,1380,0,25,0,25,30.646507424774597,0.18459069020866772,0,47.3336,-122.272
7203102080,305000.0,98053,2,1.0,1290,3140,2.0,0,0,3,7,1290,0,6,0,6,25.057425450348454,0.410828025477707,0,47.6971,-122.026
3626500045,760000.0,98040,3,2.5,1980,13964,1.0,0,0,5,7,1980,0,55,0,55,8.800337771563266,0.14179318246920652,0,47.571,-122.227
3226049117,387500.0,98125,2,1.0,870,6126,1.0,0,0,4,7,870,0,77,0,77,10.72366891387096,0.14201762977473065,0,47.7024,-122.322
6699940140,352000.0,98038,4,2.5,2470,5015,2.0,0,0,3,8,2470,0,10,0,10,36.30002382838344,0.49252243270189433,0,47.3457,-122.041
7702600160,507000.0,98058,3,1.75,2140,40098,1.0,0,0,5,8,1490,650,64,0,64,25.71574512646447,0.05336924534889521,1,47.4296,-122.111
5379804730,156000.0,98188,3,1.0,770,9750,1.0,0,0,3,6,770,0,73,0,73,17.792783371696498,0.07897435897435898,0,47.4509,-122.275
3383900058,580000.0,98102,3,3.25,1490,857,3.0,0,0,3,8,1220,270,13,0,13,3.3359551092652286,1.7386231038506417,1,47.6357,-122.324
629600030,630000.0,98075,4,2.5,2510,35020,1.0,0,0,4,8,1610,900,37,0,37,24.807908259273653,0.07167332952598515,1,47.5834,-122.003
1823049171,275000.0,98146,5,1.5,1950,9000,1.0,0,0,3,7,1130,820,50,0,50,13.131217478009795,0.21666666666666667,1,47.4882,-122.339
3760500516,835000.0,98034,5,4.0,3600,14720,1.0,0,2,5,8,1800,1800,54,0,54,13.263475791041888,0.24456521739130435,1,47.7022,-122.227
2641400160,340000.0,98055,4,2.5,2380,7850,2.0,0,0,3,8,2380,0,19,0,19,21.372205599528165,0.30318471337579617,0,47.4356,-122.201
534000075,329350.0,98117,2,1.0,720,6687,1.0,0,0,3,6,720,0,72,0,72,10.678694106647479,0.10767160161507403,0,47.7001,-122.362
3892500070,1480000.0,98033,3,3.5,4070,26000,2.0,0,0,3,11,4070,0,23,0,23,13.221804522251727,0.15653846153846154,0,47.659,-122.174
224069084,475000.0,98075,3,1.0,1250,150117,1.0,0,0,3,7,1250,0,40,0,40,24.253938645876982,0.008326838399381815,0,47.5956,-122.009
2767600400,719950.0,98117,3,2.25,2190,2416,3.0,0,0,3,8,2190,0,0,0,0,8.530727549450882,0.9064569536423841,0,47.6758,-122.38
5347200160,235000.0,98126,1,1.0,810,2451,1.0,0,0,5,7,810,0,73,0,73,10.261482349801584,0.33047735618115054,0,47.5188,-122.376
9553200125,875000.0,98115,3,1.5,2440,5750,1.0,0,0,3,8,1320,1120,76,0,76,10.678051317292876,0.42434782608695654,1,47.6991,-122.296
5379804888,380000.0,98188,4,1.75,1740,9150,1.0,0,0,3,7,1740,0,41,0,41,17.82540056237204,0.1901639344262295,0,47.4498,-122.28
421079105,325000.0,98010,3,2.25,1480,97138,1.5,0,0,3,7,1480,0,31,0,31,43.114338184087764,0.015236055920443081,0,47.3317,-121.927
4215250030,475000.0,98072,4,2.5,2120,57050,2.0,0,0,3,9,2120,0,25,0,25,23.024079537707244,0.0371603856266433,0,47.7611,-122.128
2420069017,152900.0,98022,1,1.0,900,4368,1.0,0,0,5,6,900,0,100,1,65,50.95854841137465,0.20604395604395603,0,47.2107,-121.99
2414600400,210000.0,98146,2,2.0,1190,7570,1.0,0,0,3,6,1190,0,75,0,75,10.561681682402433,0.1571994715984148,0,47.5113,-122.338
2461900510,350000.0,98136,4,1.0,1010,6000,1.0,0,0,3,6,750,260,89,0,89,7.153131135562885,0.16833333333333333,1,47.5518,-122.383
7695500200,505000.0,98059,3,2.5,2100,17882,2.0,0,0,4,8,2100,0,30,0,30,21.61969030788384,0.11743652835253328,0,47.4754,-122.119
251200200,464900.0,98034,4,2.25,2020,8424,1.0,0,0,4,7,1380,640,35,0,35,15.268183054918959,0.23979107312440645,1,47.7262,-122.233
